GasDay,CapacityVolumeTechnical,CapacityVolumeReserved,CapacityVolumeReservedTSO,CapacityVolumeAvailable,CapacityInjectionTechnical,CapacityInjectionReserved,CapacityInjectionReservedTSO,CapacityInjectionAvailable,CapacityWithdrawalTechnical,CapacityWithdrawalReserved,CapacityWithdrawalReservedTSO,CapacityWithdrawalAvailable
2033-06-02T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-06-01T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-31T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-30T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-29T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-28T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-27T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-26T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-25T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-24T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-23T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-22T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-21T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-20T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-19T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-18T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-17T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-16T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-15T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-14T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-13T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-12T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-11T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-10T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-09T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-08T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-07T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-06T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-05T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-04T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-03T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-02T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-05-01T00:00:00,9544000,0,0,9544000,3780,0,0,3780,7500,0,0,7500
2033-04-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-04-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-31T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-03-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,6750,0,0,6750
2033-02-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-02-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-31T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2033-01-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-31T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-12-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-11-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-31T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-10-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-09-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-31T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-30T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-29T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-28T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-27T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-26T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-25T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-24T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-23T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-22T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-21T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-20T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-19T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-18T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-17T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-16T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-15T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-14T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-13T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-12T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-11T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-10T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-09T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-08T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-07T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-06T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-05T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-04T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-03T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-02T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-08-01T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
2032-07-31T00:00:00,9581000,0,0,9581000,3780,0,0,3780,7500,0,0,7500
